USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
ilelo       9540  3.9  0.9 34855444 156588 ?     Sl   Oct18  73:10 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=x11 --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAGAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAQAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --use-gl=angle --use-angle=swiftshader-webgl --shared-files --metrics-shmem-handle=4,i,14652192461067035309,5662142888865790467,262144 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo       9543  0.6  0.7 34036316 117736 ?     Sl   Oct18  11:37 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,374039477444997002,16723514977396588563,524288 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo       9555  0.0  0.2 34286560 36172 ?      Sl   Oct18   0:19 /opt/google/chrome/chrome --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=utility --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,12513915125256390537,1071097125178681481,524288 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo      12824  0.0  0.1 34052736 28728 ?      Sl   Oct18   1:05 /opt/google/chrome/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,12909645865960066207,16785425052532650772,524288 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo      28277  0.7  1.2 1460090836 205336 ?   Sl   Oct18  12:43 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=90 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=3831879531 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,14509537795068626202,3807888685229857447,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo      50090  0.0  0.0 385644  7048 ?        Sl   Oct18   0:00 /usr/libexec/gvfsd-network --spawner :1.6 /org/gtk/gvfs/exec_spaw/1
ilelo      50186  0.0  0.0 313740  6104 ?        Sl   Oct18   0:00 /usr/libexec/gvfsd-dnssd --spawner :1.6 /org/gtk/gvfs/exec_spaw/3
ilelo      52140  0.1  0.4 2588736 76100 ?       Sl   Oct18   1:57 /usr/bin/nautilus --gapplication-service
ilelo      52186  0.0  0.0 314432  6408 ?        Sl   Oct18   0:00 /usr/libexec/gvfsd-recent --spawner :1.6 /org/gtk/gvfs/exec_spaw/4
ilelo     100157  0.0  0.0   7832  2404 ?        S    Oct18   0:00 /usr/bin/ssh-agent -D -a /run/user/1000/keyring/.ssh
ilelo     111223  0.0  0.0 243564  6796 ?        Sl   Oct18   0:00 /usr/libexec/gvfsd-http --spawner :1.6 /org/gtk/gvfs/exec_spaw/5
ilelo     129644  0.0  0.4 1460044480 72632 ?    Sl   Oct18   0:01 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=470 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=14574365776 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,4233742846778051071,12511977253381885757,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     134710  6.1  0.6 2353456 105608 ?      Sl   Oct18  97:06 /usr/bin/gnome-text-editor --gapplication-service
ilelo     189411  0.8  2.5 1460118112 401756 ?   Sl   Oct18  11:14 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=699 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=27781714373 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,9892104576450406960,9301349463773285416,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     222055  0.0  0.1 33933960 30044 ?      Sl   Oct18   0:06 /opt/google/chrome/chrome --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-US --service-sandbox-type=none --message-loop-type-ui --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,17684357199746389337,7128856600725918372,524288 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
root      313681  0.0  0.0 1239144 9804 ?        Sl   Oct18   0:20 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 046d4b00f92ea2cf6e17ea299db400d3b7bdbec95701a77fbc3883c603be7945 -address /run/containerd/containerd.sock
root      313726  0.0  0.5 1536264 89072 ?       Ssl  Oct18   0:44 minio server /data --console-address :9001
root      313836  0.0  0.0 1745228 2904 ?        Sl   Oct18   0:00 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 9000 -container-ip 172.21.0.3 -container-port 9000 -use-listen-fd
root      313846  0.0  0.0 1671496 3280 ?        Sl   Oct18   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 9000 -container-ip 172.21.0.3 -container-port 9000 -use-listen-fd
root      313858  0.0  0.0 1671240 3332 ?        Sl   Oct18   0:00 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 9001 -container-ip 172.21.0.3 -container-port 9001 -use-listen-fd
root      313869  0.0  0.0 1671496 3252 ?        Sl   Oct18   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 9001 -container-ip 172.21.0.3 -container-port 9001 -use-listen-fd
ilelo     419023  0.0  0.0  16908  9536 pts/10   Ss   Oct18   0:07 /usr/bin/zsh
ilelo     577887  0.0  0.8 1460044368 130184 ?   Sl   Oct18   0:03 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1676 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=54926952141 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15979366223972229868,802144632815915744,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     581920  0.0  0.7 1460051248 121564 ?   Sl   Oct18   0:01 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1688 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=55238325107 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15213874312356198249,8817238675939500433,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
root      682493  0.0  0.0  27060  7944 ?        Ss   00:00   0:00 /usr/sbin/cupsd -l
root      682497  0.0  0.0 176360 15588 ?        Ssl  00:00   0:00 /usr/sbin/cups-browsed
root      682934  0.0  0.0      0     0 ?        S    09:09   0:00 [irq/142-mei_me]
root      682936  0.0  0.0      0     0 ?        S    09:09   0:00 [irq/143-mmc0]
ilelo     689226  1.2  1.2 1461543412 202020 ?   SLsl 09:16   2:57 /usr/share/code/code .
ilelo     689232  0.0  0.2 34069608 40856 ?      S    09:16   0:00 /usr/share/code/code --type=zygote --no-zygote-sandbox
ilelo     689233  0.0  0.2 34069596 42088 ?      S    09:16   0:00 /usr/share/code/code --type=zygote
ilelo     689249  0.0  0.0 34069620 7516 ?       S    09:16   0:00 /usr/share/code/code --type=zygote
ilelo     689278  0.0  0.0 33575852 2964 ?       Sl   09:16   0:00 /usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/ilelo/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=25aadd55-1775-45e8-9594-9027a9a11cc6&iid=25aadd55-1775-45e8-9594-9027a9a11cc6&sid=25aadd55-1775-45e8-9594-9027a9a11cc6 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.104.3 --annotation=lsb-release=Debian GNU/Linux 12 (bookworm) --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=37.3.1 --initial-client-fd=46 --shared-client-connection
ilelo     689296  2.7  0.9 34678348 147284 ?     Sl   09:16   6:27 /usr/share/code/code --type=zygote --no-zygote-sandbox
ilelo     689304  0.0  0.4 33890568 65452 ?      Sl   09:16   0:08 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=689278 --enable-crash-reporter=8f4e8a8a-65e6-4066-af75-7325eb4b070d,no_channel --user-data-dir=/home/ilelo/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,134435638702224686,4734152967715492146,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
ilelo     689323  6.9  4.7 1481866816 756800 ?   Sl   09:16  16:22 /usr/share/code/code --type=zygote
ilelo     689383  0.3  0.8 1461293500 141360 ?   Sl   09:16   0:49 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=689278 --enable-crash-reporter=8f4e8a8a-65e6-4066-af75-7325eb4b070d,no_channel --user-data-dir=/home/ilelo/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,134435638702224686,4734152967715492146,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
ilelo     689423  0.3  0.6 1461335216 97964 ?    Sl   09:16   0:50 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=689278 --enable-crash-reporter=8f4e8a8a-65e6-4066-af75-7325eb4b070d,no_channel --user-data-dir=/home/ilelo/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,134435638702224686,4734152967715492146,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
ilelo     689963  1.8  8.6 1466431504 1381368 ?  Sl   09:16   4:16 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=689278 --enable-crash-reporter=8f4e8a8a-65e6-4066-af75-7325eb4b070d,no_channel --user-data-dir=/home/ilelo/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,134435638702224686,4734152967715492146,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
ilelo     689974  0.1  0.8 1461310444 132024 ?   Sl   09:16   0:18 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=689278 --enable-crash-reporter=8f4e8a8a-65e6-4066-af75-7325eb4b070d,no_channel --user-data-dir=/home/ilelo/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,134435638702224686,4734152967715492146,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
ilelo     690525  0.3  0.8 1459550724 144172 ?   Sl   09:16   0:53 /usr/share/code/code /home/ilelo/.vscode/extensions/visualstudioexptteam.intellicode-api-usage-examples-0.2.9/dist/server/server.js --node-ipc --clientProcessId=689963
ilelo     690534  0.0  0.5 1459517628 88620 ?    Sl   09:16   0:01 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=689963
ilelo     690576  0.1  2.4 1459517632 395356 ?   Sl   09:16   0:20 /usr/share/code/code /home/ilelo/.vscode/extensions/angular.ng-template-20.3.0/server --logToConsole --ngProbeLocations /home/ilelo/.vscode/extensions/angular.ng-template-20.3.0,/home/ilelo/Documents/Projects/terral-social --includeAutomaticOptionalChainCompletions --includeCompletionsWithSnippetText --includeCompletionsForModuleExports true --tsProbeLocations /home/ilelo/.vscode/extensions/angular.ng-template-20.3.0,/home/ilelo/Documents/Projects/terral-social --node-ipc --clientProcessId=689963
ilelo     690583  0.0  0.7 1459550412 115796 ?   Sl   09:16   0:04 /usr/share/code/code /usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=689963
ilelo     690615  0.0  0.6 1459550724 104744 ?   Sl   09:16   0:04 /usr/share/code/code /home/ilelo/.vscode/extensions/redhat.vscode-yaml-1.19.1/dist/languageserver.js --node-ipc --clientProcessId=689963
ilelo     690684  0.0  0.8 1459550940 129228 ?   Sl   09:16   0:04 /usr/share/code/code /home/ilelo/.vscode/extensions/github.vscode-github-actions-0.28.0/dist/server-node.js --node-ipc --clientProcessId=689963
ilelo     690693  0.1  1.0 1459550412 161044 ?   Sl   09:16   0:25 /usr/share/code/code /home/ilelo/.vscode/extensions/dbaeumer.vscode-eslint-3.0.16/server/out/eslintServer.js --node-ipc --clientProcessId=689963
ilelo     690830  0.2  4.5 2256932 728024 ?      Sl   09:16   0:31 /home/ilelo/.cache/cloud-code/cloudcode_cli/cloudcode_cli/91e3044c/cloudcode_cli duet -trace -logtostderr
ilelo     690855  0.0  0.8 1459517904 140084 ?   Sl   09:16   0:00 /usr/share/code/code /home/ilelo/.vscode/extensions/google.geminicodeassist-2.54.0/agent/agent.mjs
ilelo     690939  0.0  0.0   5996  4260 ?        S    09:16   0:00 /home/ilelo/.vscode/extensions/ms-python.python-2025.17.2025101701-linux-x64/python-env-tools/bin/pet server
ilelo     691043  0.0  0.0  12552  8844 pts/2    Ss+  09:16   0:00 /usr/bin/zsh -i
ilelo     691409  0.0  2.0 1462967140 336944 ?   Sl   09:16   0:05 /usr/share/code/code /home/ilelo/.vscode/extensions/ms-python.vscode-pylance-2025.8.3/dist/server.bundle.js --cancellationReceive=file:fe0589470a689945b4a3e584d1ae2916c7ff238ef2 --node-ipc --clientProcessId=689963
ilelo     691548  0.0  2.9 1459550728 471204 ?   Sl   09:17   0:04 /usr/share/code/code /home/ilelo/.vscode/extensions/googlecloudtools.cloudcode-2.37.0/dist/server/server.js --node-ipc --clientProcessId=689963
ilelo     692960  0.7  1.2 1461773780 196900 ?   Sl   09:19   1:48 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1820 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=63725637731 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5059834446366340244,4638596100697157989,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     695342  0.0  0.8 1460045692 134112 ?   Sl   09:22   0:02 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1831 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=63944387390 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15181194860385533694,12660384561295103582,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     696662 11.5  5.5 1461834892 887168 ?   Sl   09:25  26:04 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1786 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=64115468020 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,8627640874061277001,12993259257104083337,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     707248  0.7  1.6 1460060212 257592 ?   Sl   09:47   1:36 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1847 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=65429686368 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10486651812333417858,3612736080050361437,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     708815  0.0  0.0   8496  7572 ?        S    09:51   0:00 /usr/bin/postman
ilelo     708818  0.0  0.0   2584   896 ?        S    09:51   0:00 sh -c "/opt/postman/Postman/app/postman"  --no-sandbox
ilelo     708819  0.6  1.7 1213835880 276088 ?   SLl  09:51   1:18 /opt/postman/Postman/app/postman --no-sandbox
ilelo     708821  0.0  0.1 34073756 29172 ?      S    09:51   0:00 /opt/postman/Postman/app/postman --type=zygote --no-zygote-sandbox --no-sandbox
ilelo     708822  0.0  0.1 34073744 29108 ?      S    09:51   0:00 /opt/postman/Postman/app/postman --type=zygote --no-sandbox
ilelo     708835  0.0  0.0 33568364 2744 ?       Sl   09:51   0:00 /opt/postman/Postman/app/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/ilelo/.config/Postman/Crashpad --annotation=_productName=Postman --annotation=_version=11.60.3 --annotation=lsb-release=Debian GNU/Linux 12 (bookworm) --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=33.4.11 --initial-client-fd=43 --shared-client-connection
ilelo     708855  0.2  0.9 34603204 151436 ?     Sl   09:51   0:32 /opt/postman/Postman/app/postman --type=gpu-process --no-sandbox --crashpad-handler-pid=708835 --enable-crash-reporter=ff52a85d-1a0b-4e97-ba2b-1fd8c58cbc99,no_channel --user-data-dir=/home/ilelo/.config/Postman --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,13044720397186784350,14145778542150466915,262144 --disable-features=SpareRendererForSitePerProcess --variations-seed-version
ilelo     708867  0.0  0.3 33898624 57068 ?      Sl   09:51   0:07 /opt/postman/Postman/app/postman --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=708835 --enable-crash-reporter=ff52a85d-1a0b-4e97-ba2b-1fd8c58cbc99,no_channel --user-data-dir=/home/ilelo/.config/Postman --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,13044720397186784350,14145778542150466915,262144 --disable-features=SpareRendererForSitePerProcess --variations-seed-version
ilelo     708912  8.9  3.5 1220586448 575944 ?   Sl   09:51  17:53 /opt/postman/Postman/app/postman --type=renderer --crashpad-handler-pid=708835 --enable-crash-reporter=ff52a85d-1a0b-4e97-ba2b-1fd8c58cbc99,no_channel --user-data-dir=/home/ilelo/.config/Postman --app-path=/opt/postman/Postman/app/resources/app --no-sandbox --no-zygote --no-sandbox --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1760812630073894 --launch-time-ticks=65636151818 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,13044720397186784350,14145778542150466915,262144 --disable-features=SpareRendererForSitePerProcess --variations-seed-version
ilelo     708964  0.0  0.2 33922544 36492 ?      Sl   09:51   0:00 /opt/postman/Postman/app/postman --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=708835 --enable-crash-reporter=ff52a85d-1a0b-4e97-ba2b-1fd8c58cbc99,no_channel --user-data-dir=/home/ilelo/.config/Postman --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,13044720397186784350,14145778542150466915,262144 --disable-features=SpareRendererForSitePerProcess --variations-seed-version
root      726097  0.1  0.0      0     0 ?        I<   10:22   0:14 [kworker/u25:1-i915_flip]
root      728202  0.0  0.0      0     0 ?        I    10:27   0:00 [kworker/5:0-events]
root      739000  0.0  0.0      0     0 ?        I<   10:48   0:05 [kworker/u25:2-rb_allocator]
root      747324  0.1  0.0      0     0 ?        I<   11:03   0:08 [kworker/u25:0-rb_allocator]
root      749126  0.0  0.0      0     0 ?        I    11:06   0:00 [kworker/6:0-events]
ilelo     759406  0.0  0.6 1459556136 108772 ?   Sl   11:28   0:01 /usr/share/code/code /home/ilelo/.vscode/extensions/prisma.prisma-6.17.1/node_modules/@prisma/language-server/dist/bin.js --node-ipc --clientProcessId=689963
root      772433  0.0  0.0      0     0 ?        I    11:48   0:00 [kworker/9:2-events]
root      774131  0.0  0.0 1239144 15912 ?       Sl   11:49   0:02 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 5f2302d04b358e9c3b640532220d0ea96a1b6972bf1829651f051ae72baf85fb -address /run/containerd/containerd.sock
root      774137  0.0  0.1 1239144 16400 ?       Sl   11:49   0:02 /usr/bin/containerd-shim-runc-v2 -namespace moby -id e5f4d8cadf4ade7cdd4b3fe81654119e52701eae0c41bde80067fe9e17dd0899 -address /run/containerd/containerd.sock
70        774176  0.0  0.1 174484 25420 ?        Ss   11:49   0:00 postgres
dnsmasq   774180  0.8  0.0  39364 13612 ?        Ssl  11:49   0:44 redis-server *:6379
root      774259  0.0  0.0 1597764 8072 ?        Sl   11:49   0:00 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 5433 -container-ip 172.22.0.2 -container-port 5432 -use-listen-fd
root      774265  0.0  0.0 1745228 7988 ?        Sl   11:49   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 5433 -container-ip 172.22.0.2 -container-port 5432 -use-listen-fd
root      774311  0.0  0.0 1597764 8036 ?        Sl   11:49   0:00 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 6380 -container-ip 172.22.0.3 -container-port 6379 -use-listen-fd
